experiment,choice,count,share
hebart2023things/exp1.csv,subway,2543,0.0005411605478425932
hebart2023things/exp1.csv,cape,2541,0.0005407349398615923
hebart2023things/exp1.csv,charger,2541,0.0005407349398615923
hebart2023things/exp1.csv,ballot box,2541,0.0005407349398615923
hebart2023things/exp1.csv,container,2541,0.0005407349398615923
hebart2023things/exp1.csv,dirt bike,2540,0.0005405221358710918
hebart2023things/exp1.csv,cocktail,2539,0.0005403093318805915
hebart2023things/exp1.csv,mattress,2538,0.000540096527890091
hebart2023things/exp1.csv,gravestone,2537,0.0005398837238995906
hebart2023things/exp1.csv,trigger,2537,0.0005398837238995906
hebart2023things/exp1.csv,scarf,2536,0.0005396709199090901
hebart2023things/exp1.csv,mosquito net,2536,0.0005396709199090901
hebart2023things/exp1.csv,mistletoe,2535,0.0005394581159185897
hebart2023things/exp1.csv,robe,2533,0.0005390325079375889
hebart2023things/exp1.csv,sponge,2533,0.0005390325079375889
hebart2023things/exp1.csv,vent,2532,0.0005388197039470884
hebart2023things/exp1.csv,funnel,2532,0.0005388197039470884
hebart2023things/exp1.csv,football,2530,0.0005383940959660876
hebart2023things/exp1.csv,frame,2530,0.0005383940959660876
hebart2023things/exp1.csv,airplane,2529,0.0005381812919755871
hebart2023things/exp1.csv,fire alarm,2526,0.0005375428800040859
hebart2023things/exp1.csv,prism,2525,0.0005373300760135854
hebart2023things/exp1.csv,sardine,2524,0.000537117272023085
hebart2023things/exp1.csv,sandbag,2524,0.000537117272023085
hebart2023things/exp1.csv,seaplane,2523,0.0005369044680325845
hebart2023things/exp1.csv,ink,2522,0.0005366916640420841
hebart2023things/exp1.csv,mantle,2522,0.0005366916640420841
hebart2023things/exp1.csv,mast,2522,0.0005366916640420841
hebart2023things/exp1.csv,root,2521,0.0005364788600515837
hebart2023things/exp1.csv,ferry,2521,0.0005364788600515837
hebart2023things/exp1.csv,quad,2520,0.0005362660560610833
hebart2023things/exp1.csv,tree trunk,2519,0.0005360532520705828
hebart2023things/exp1.csv,razor blade,2519,0.0005360532520705828
hebart2023things/exp1.csv,ottoman,2519,0.0005360532520705828
hebart2023things/exp1.csv,potpourri,2519,0.0005360532520705828
hebart2023things/exp1.csv,bumper,2518,0.0005358404480800824
hebart2023things/exp1.csv,speedboat,2517,0.000535627644089582
hebart2023things/exp1.csv,scarecrow,2517,0.000535627644089582
hebart2023things/exp1.csv,stereo,2516,0.0005354148400990816
hebart2023things/exp1.csv,statue,2515,0.0005352020361085811
hebart2023things/exp1.csv,thermostat,2514,0.0005349892321180807
hebart2023things/exp1.csv,brace,2513,0.0005347764281275802
hebart2023things/exp1.csv,shoe,2512,0.0005345636241370799
hebart2023things/exp1.csv,gift,2512,0.0005345636241370799
hebart2023things/exp1.csv,overalls,2511,0.0005343508201465794
hebart2023things/exp1.csv,feather,2510,0.0005341380161560789
hebart2023things/exp1.csv,boa,2510,0.0005341380161560789
hebart2023things/exp1.csv,basketball,2508,0.0005337124081750781
hebart2023things/exp1.csv,inhaler,2508,0.0005337124081750781
hebart2023things/exp1.csv,album,2508,0.0005337124081750781
hebart2023things/exp1.csv,marmalade,2507,0.0005334996041845777
hebart2023things/exp1.csv,clove,2507,0.0005334996041845777
hebart2023things/exp1.csv,ruby,2506,0.0005332868001940772
hebart2023things/exp1.csv,dreidel,2506,0.0005332868001940772
hebart2023things/exp1.csv,telephone pole,2505,0.0005330739962035768
hebart2023things/exp1.csv,lip balm,2505,0.0005330739962035768
hebart2023things/exp1.csv,life jacket,2505,0.0005330739962035768
hebart2023things/exp1.csv,wing,2503,0.000532648388222576
hebart2023things/exp1.csv,golf cart,2502,0.0005324355842320755
hebart2023things/exp1.csv,jacket,2502,0.0005324355842320755
hebart2023things/exp1.csv,juice,2499,0.0005317971722605743
hebart2023things/exp1.csv,fishbowl,2498,0.0005315843682700738
hebart2023things/exp1.csv,marker,2498,0.0005315843682700738
hebart2023things/exp1.csv,caviar,2498,0.0005315843682700738
hebart2023things/exp1.csv,lip gloss,2497,0.0005313715642795734
hebart2023things/exp1.csv,emerald,2497,0.0005313715642795734
hebart2023things/exp1.csv,lollipop,2497,0.0005313715642795734
hebart2023things/exp1.csv,leash,2497,0.0005313715642795734
hebart2023things/exp1.csv,cord,2495,0.0005309459562985726
hebart2023things/exp1.csv,bonsai,2494,0.0005307331523080721
hebart2023things/exp1.csv,milk,2493,0.0005305203483175717
hebart2023things/exp1.csv,yacht,2493,0.0005305203483175717
hebart2023things/exp1.csv,uniform,2492,0.0005303075443270712
hebart2023things/exp1.csv,dandelion,2491,0.0005300947403365707
hebart2023things/exp1.csv,bouquet,2491,0.0005300947403365707
hebart2023things/exp1.csv,notebook,2490,0.0005298819363460704
hebart2023things/exp1.csv,bomb,2490,0.0005298819363460704
hebart2023things/exp1.csv,rearview mirror,2490,0.0005298819363460704
hebart2023things/exp1.csv,honey,2489,0.0005296691323555699
hebart2023things/exp1.csv,taillight,2489,0.0005296691323555699
hebart2023things/exp1.csv,splinter,2489,0.0005296691323555699
hebart2023things/exp1.csv,helmet,2488,0.0005294563283650695
hebart2023things/exp1.csv,walnut,2488,0.0005294563283650695
hebart2023things/exp1.csv,spacesuit,2488,0.0005294563283650695
hebart2023things/exp1.csv,hot chocolate,2487,0.000529243524374569
hebart2023things/exp1.csv,strap,2487,0.000529243524374569
hebart2023things/exp1.csv,syrup,2487,0.000529243524374569
hebart2023things/exp1.csv,raincoat,2486,0.0005290307203840687
hebart2023things/exp1.csv,door,2486,0.0005290307203840687
hebart2023things/exp1.csv,cardboard,2486,0.0005290307203840687
hebart2023things/exp1.csv,cap,2485,0.0005288179163935682
hebart2023things/exp1.csv,tape recorder,2485,0.0005288179163935682
hebart2023things/exp1.csv,sling,2484,0.0005286051124030678
hebart2023things/exp1.csv,match,2482,0.0005281795044220669
hebart2023things/exp1.csv,traffic light,2481,0.0005279667004315665
hebart2023things/exp1.csv,oil,2480,0.0005277538964410661
hebart2023things/exp1.csv,freezer,2479,0.0005275410924505656
hebart2023things/exp1.csv,keyboard,2479,0.0005275410924505656
hebart2023things/exp1.csv,filing cabinet,2479,0.0005275410924505656
hebart2023things/exp1.csv,seismograph,2478,0.0005273282884600652
hebart2023things/exp1.csv,cannonball,2478,0.0005273282884600652
hebart2023things/exp1.csv,wax paper,2477,0.0005271154844695648
hebart2023things/exp1.csv,radar,2477,0.0005271154844695648
hebart2023things/exp1.csv,bark,2477,0.0005271154844695648
hebart2023things/exp1.csv,coffin,2475,0.0005266898764885639
hebart2023things/exp1.csv,compost,2475,0.0005266898764885639
hebart2023things/exp1.csv,van,2475,0.0005266898764885639
hebart2023things/exp1.csv,poker,2474,0.0005264770724980635
hebart2023things/exp1.csv,shower cap,2472,0.0005260514645170627
hebart2023things/exp1.csv,closet,2472,0.0005260514645170627
hebart2023things/exp1.csv,train,2472,0.0005260514645170627
hebart2023things/exp1.csv,ribbon,2472,0.0005260514645170627
hebart2023things/exp1.csv,foam,2471,0.0005258386605265622
hebart2023things/exp1.csv,rug,2471,0.0005258386605265622
hebart2023things/exp1.csv,plaster cast,2471,0.0005258386605265622
hebart2023things/exp1.csv,plastic film,2471,0.0005258386605265622
hebart2023things/exp1.csv,beaker,2470,0.0005256258565360617
hebart2023things/exp1.csv,glue,2470,0.0005256258565360617
hebart2023things/exp1.csv,ramp,2469,0.0005254130525455613
hebart2023things/exp1.csv,staple,2468,0.0005252002485550609
hebart2023things/exp1.csv,makeup,2468,0.0005252002485550609
hebart2023things/exp1.csv,vest,2468,0.0005252002485550609
hebart2023things/exp1.csv,soda,2467,0.0005249874445645605
hebart2023things/exp1.csv,grate,2466,0.00052477464057406
hebart2023things/exp1.csv,latte,2464,0.0005243490325930592
hebart2023things/exp1.csv,christmas tree,2463,0.0005241362286025588
hebart2023things/exp1.csv,arch,2460,0.0005234978166310574
hebart2023things/exp1.csv,smoke alarm,2460,0.0005234978166310574
hebart2023things/exp1.csv,pillbox,2460,0.0005234978166310574
hebart2023things/exp1.csv,webcam,2459,0.0005232850126405571
hebart2023things/exp1.csv,gargoyle,2458,0.0005230722086500566
hebart2023things/exp1.csv,leggings,2458,0.0005230722086500566
hebart2023things/exp1.csv,veil,2458,0.0005230722086500566
hebart2023things/exp1.csv,stump,2457,0.0005228594046595562
hebart2023things/exp1.csv,amplifier,2456,0.0005226466006690557
hebart2023things/exp1.csv,birthday cake,2455,0.0005224337966785554
hebart2023things/exp1.csv,pinecone,2455,0.0005224337966785554
hebart2023things/exp1.csv,plug,2455,0.0005224337966785554
hebart2023things/exp1.csv,ping-pong table,2455,0.0005224337966785554
hebart2023things/exp1.csv,crown,2453,0.0005220081886975545
hebart2023things/exp1.csv,net,2453,0.0005220081886975545
hebart2023things/exp1.csv,hanger,2452,0.000521795384707054
hebart2023things/exp1.csv,eyeliner,2451,0.0005215825807165535
hebart2023things/exp1.csv,bullet,2451,0.0005215825807165535
hebart2023things/exp1.csv,scaffold,2451,0.0005215825807165535
hebart2023things/exp1.csv,champagne,2451,0.0005215825807165535
hebart2023things/exp1.csv,fire hydrant,2451,0.0005215825807165535
hebart2023things/exp1.csv,diving board,2450,0.0005213697767260532
hebart2023things/exp1.csv,car door,2450,0.0005213697767260532
hebart2023things/exp1.csv,parachute,2450,0.0005213697767260532
hebart2023things/exp1.csv,flag,2450,0.0005213697767260532
hebart2023things/exp1.csv,maple syrup,2448,0.0005209441687450523
hebart2023things/exp1.csv,jigsaw puzzle,2448,0.0005209441687450523
hebart2023things/exp1.csv,duct,2447,0.0005207313647545518
hebart2023things/exp1.csv,coconut,2446,0.0005205185607640515
hebart2023things/exp1.csv,place mat,2446,0.0005205185607640515
hebart2023things/exp1.csv,origami,2445,0.000520305756773551
hebart2023things/exp1.csv,butter,2445,0.000520305756773551
hebart2023things/exp1.csv,guillotine,2445,0.000520305756773551
hebart2023things/exp1.csv,clipboard,2445,0.000520305756773551
hebart2023things/exp1.csv,cornhusk,2443,0.0005198801487925501
hebart2023things/exp1.csv,napkin,2443,0.0005198801487925501
hebart2023things/exp1.csv,wooden leg,2442,0.0005196673448020497
hebart2023things/exp1.csv,television,2442,0.0005196673448020497
hebart2023things/exp1.csv,rubber band,2442,0.0005196673448020497
hebart2023things/exp1.csv,bin,2441,0.0005194545408115493
hebart2023things/exp1.csv,cream,2440,0.0005192417368210489
hebart2023things/exp1.csv,slingshot,2440,0.0005192417368210489
hebart2023things/exp1.csv,firecracker,2440,0.0005192417368210489
hebart2023things/exp1.csv,bonnet,2438,0.000518816128840048
hebart2023things/exp1.csv,motorcycle,2437,0.0005186033248495476
hebart2023things/exp1.csv,polygraph,2437,0.0005186033248495476
hebart2023things/exp1.csv,remote control,2436,0.0005183905208590472
hebart2023things/exp1.csv,cushion,2436,0.0005183905208590472
hebart2023things/exp1.csv,battery,2435,0.0005181777168685467
hebart2023things/exp1.csv,soccer ball,2435,0.0005181777168685467
hebart2023things/exp1.csv,lectern,2434,0.0005179649128780463
hebart2023things/exp1.csv,lab coat,2433,0.0005177521088875459
hebart2023things/exp1.csv,go-kart,2433,0.0005177521088875459
hebart2023things/exp1.csv,wedge,2432,0.0005175393048970455
hebart2023things/exp1.csv,ball,2432,0.0005175393048970455
hebart2023things/exp1.csv,oyster,2432,0.0005175393048970455
hebart2023things/exp1.csv,landmine,2432,0.0005175393048970455
hebart2023things/exp1.csv,backdrop,2431,0.000517326500906545
hebart2023things/exp1.csv,candle,2431,0.000517326500906545
hebart2023things/exp1.csv,chandelier,2430,0.0005171136969160445
hebart2023things/exp1.csv,altar,2430,0.0005171136969160445
hebart2023things/exp1.csv,mushroom,2428,0.0005166880889350437
hebart2023things/exp1.csv,chimney,2427,0.0005164752849445433
hebart2023things/exp1.csv,bucket,2426,0.0005162624809540428
hebart2023things/exp1.csv,raft,2424,0.000515836872973042
hebart2023things/exp1.csv,dresser,2424,0.000515836872973042
hebart2023things/exp1.csv,wheat,2423,0.0005156240689825416
hebart2023things/exp1.csv,speedometer,2423,0.0005156240689825416
hebart2023things/exp1.csv,lemonade,2421,0.0005151984610015407
hebart2023things/exp1.csv,buoy,2420,0.0005149856570110402
hebart2023things/exp1.csv,test tube,2419,0.0005147728530205399
hebart2023things/exp1.csv,silicone,2419,0.0005147728530205399
hebart2023things/exp1.csv,toga,2419,0.0005147728530205399
hebart2023things/exp1.csv,kazoo,2416,0.0005141344410490385
hebart2023things/exp1.csv,typewriter,2416,0.0005141344410490385
hebart2023things/exp1.csv,toilet paper,2415,0.0005139216370585382
hebart2023things/exp1.csv,thumbtack,2414,0.0005137088330680377
hebart2023things/exp1.csv,playpen,2410,0.000512857617106036
hebart2023things/exp1.csv,turtleneck,2410,0.000512857617106036
hebart2023things/exp1.csv,arrow,2409,0.0005126448131155355
hebart2023things/exp1.csv,corkboard,2409,0.0005126448131155355
hebart2023things/exp1.csv,stick,2409,0.0005126448131155355
hebart2023things/exp1.csv,gingerbread man,2409,0.0005126448131155355
hebart2023things/exp1.csv,tile,2409,0.0005126448131155355
hebart2023things/exp1.csv,pole,2408,0.0005124320091250351
hebart2023things/exp1.csv,gauze,2406,0.0005120064011440343
hebart2023things/exp1.csv,wick,2406,0.0005120064011440343
hebart2023things/exp1.csv,dishwasher,2405,0.0005117935971535338
hebart2023things/exp1.csv,roadsweeper,2404,0.0005115807931630334
hebart2023things/exp1.csv,nest,2404,0.0005115807931630334
hebart2023things/exp1.csv,dishrag,2403,0.0005113679891725329
hebart2023things/exp1.csv,bassinet,2402,0.0005111551851820326
hebart2023things/exp1.csv,jersey,2402,0.0005111551851820326
hebart2023things/exp1.csv,wedding cake,2402,0.0005111551851820326
hebart2023things/exp1.csv,blindfold,2400,0.0005107295772010317
hebart2023things/exp1.csv,espresso,2398,0.0005103039692200308
hebart2023things/exp1.csv,pen,2398,0.0005103039692200308
hebart2023things/exp1.csv,beer,2397,0.0005100911652295304
hebart2023things/exp1.csv,defibrillator,2395,0.0005096655572485295
hebart2023things/exp1.csv,drink,2392,0.0005090271452770283
hebart2023things/exp1.csv,puck,2392,0.0005090271452770283
hebart2023things/exp1.csv,doorknob,2391,0.0005088143412865278
hebart2023things/exp1.csv,hula hoop,2389,0.0005083887333055269
hebart2023things/exp1.csv,shawl,2389,0.0005083887333055269
hebart2023things/exp1.csv,doorstop,2388,0.0005081759293150265
hebart2023things/exp1.csv,lanyard,2387,0.0005079631253245261
hebart2023things/exp1.csv,clam,2387,0.0005079631253245261
hebart2023things/exp1.csv,rhubarb,2386,0.0005077503213340256
hebart2023things/exp1.csv,squirt gun,2386,0.0005077503213340256
hebart2023things/exp1.csv,basketball hoop,2386,0.0005077503213340256
hebart2023things/exp1.csv,guardrail,2386,0.0005077503213340256
hebart2023things/exp1.csv,first-aid kit,2386,0.0005077503213340256
hebart2023things/exp1.csv,straightjacket,2385,0.0005075375173435252
hebart2023things/exp1.csv,mousetrap,2385,0.0005075375173435252
hebart2023things/exp1.csv,cable,2383,0.0005071119093625244
hebart2023things/exp1.csv,marble,2382,0.0005068991053720239
hebart2023things/exp1.csv,cash register,2380,0.000506473497391023
hebart2023things/exp1.csv,wallet,2379,0.0005062606934005227
hebart2023things/exp1.csv,domino,2379,0.0005062606934005227
hebart2023things/exp1.csv,tea,2378,0.0005060478894100222
hebart2023things/exp1.csv,corsage,2378,0.0005060478894100222
hebart2023things/exp1.csv,sandcastle,2377,0.0005058350854195218
hebart2023things/exp1.csv,paperclip,2375,0.000505409477438521
hebart2023things/exp1.csv,shutter,2374,0.0005051966734480205
hebart2023things/exp1.csv,fireplace,2374,0.0005051966734480205
hebart2023things/exp1.csv,breathalyzer,2373,0.0005049838694575201
hebart2023things/exp1.csv,javelin,2372,0.0005047710654670196
hebart2023things/exp1.csv,game,2371,0.0005045582614765193
hebart2023things/exp1.csv,wire,2371,0.0005045582614765193
hebart2023things/exp1.csv,sprinkler,2370,0.0005043454574860188
hebart2023things/exp1.csv,coverall,2370,0.0005043454574860188
hebart2023things/exp1.csv,shoe polish,2370,0.0005043454574860188
hebart2023things/exp1.csv,beehive,2369,0.0005041326534955184
hebart2023things/exp1.csv,jetski,2369,0.0005041326534955184
hebart2023things/exp1.csv,purse,2369,0.0005041326534955184
hebart2023things/exp1.csv,garter,2368,0.0005039198495050179
hebart2023things/exp1.csv,switch,2368,0.0005039198495050179
hebart2023things/exp1.csv,projector,2366,0.0005034942415240171
hebart2023things/exp1.csv,whoopee cushion,2366,0.0005034942415240171
hebart2023things/exp1.csv,drain,2366,0.0005034942415240171
hebart2023things/exp1.csv,pantsuit,2366,0.0005034942415240171
hebart2023things/exp1.csv,ruler,2363,0.0005028558295525157
hebart2023things/exp1.csv,bazooka,2363,0.0005028558295525157
hebart2023things/exp1.csv,dashboard,2361,0.0005024302215715149
hebart2023things/exp1.csv,coffee filter,2361,0.0005024302215715149
hebart2023things/exp1.csv,chicken wire,2360,0.0005022174175810145
hebart2023things/exp1.csv,locker,2360,0.0005022174175810145
hebart2023things/exp1.csv,crate,2358,0.0005017918096000136
hebart2023things/exp1.csv,matchbox,2357,0.0005015790056095132
hebart2023things/exp1.csv,icemaker,2357,0.0005015790056095132
hebart2023things/exp1.csv,clothes,2357,0.0005015790056095132
hebart2023things/exp1.csv,bead,2357,0.0005015790056095132
hebart2023things/exp1.csv,hairnet,2356,0.0005013662016190128
hebart2023things/exp1.csv,curtain,2356,0.0005013662016190128
hebart2023things/exp1.csv,vending machine,2355,0.0005011533976285123
hebart2023things/exp1.csv,cleat,2353,0.0005007277896475115
hebart2023things/exp1.csv,jukebox,2353,0.0005007277896475115
hebart2023things/exp1.csv,acorn,2353,0.0005007277896475115
hebart2023things/exp1.csv,couch,2352,0.0005005149856570111
hebart2023things/exp1.csv,top hat,2351,0.0005003021816665106
hebart2023things/exp1.csv,floss,2350,0.0005000893776760102
hebart2023things/exp1.csv,slipper,2348,0.0004996637696950094
hebart2023things/exp1.csv,coffee,2348,0.0004996637696950094
hebart2023things/exp1.csv,ski lift,2348,0.0004996637696950094
hebart2023things/exp1.csv,laundry basket,2347,0.0004994509657045089
hebart2023things/exp1.csv,trapdoor,2346,0.0004992381617140084
hebart2023things/exp1.csv,bag,2346,0.0004992381617140084
hebart2023things/exp1.csv,duster,2345,0.000499025357723508
hebart2023things/exp1.csv,cup,2344,0.0004988125537330076
hebart2023things/exp1.csv,handkerchief,2344,0.0004988125537330076
hebart2023things/exp1.csv,dart,2344,0.0004988125537330076
hebart2023things/exp1.csv,window,2343,0.0004985997497425072
hebart2023things/exp1.csv,fondue,2341,0.0004981741417615063
hebart2023things/exp1.csv,bolo tie,2341,0.0004981741417615063
hebart2023things/exp1.csv,blowtorch,2340,0.0004979613377710059
hebart2023things/exp1.csv,flip flop,2339,0.0004977485337805055
hebart2023things/exp1.csv,paperweight,2337,0.0004973229257995046
hebart2023things/exp1.csv,fuse,2337,0.0004973229257995046
hebart2023things/exp1.csv,chainsaw,2337,0.0004973229257995046
hebart2023things/exp1.csv,crib,2337,0.0004973229257995046
hebart2023things/exp1.csv,sofa bed,2336,0.0004971101218090041
hebart2023things/exp1.csv,chute,2336,0.0004971101218090041
hebart2023things/exp1.csv,pillow,2336,0.0004971101218090041
hebart2023things/exp1.csv,photo booth,2335,0.0004968973178185038
hebart2023things/exp1.csv,flashbulb,2335,0.0004968973178185038
hebart2023things/exp1.csv,crossbow,2334,0.0004966845138280033
hebart2023things/exp1.csv,red carpet,2334,0.0004966845138280033
hebart2023things/exp1.csv,toothbrush,2334,0.0004966845138280033
hebart2023things/exp1.csv,car seat,2334,0.0004966845138280033
hebart2023things/exp1.csv,bandanna,2334,0.0004966845138280033
hebart2023things/exp1.csv,gate,2333,0.0004964717098375029
hebart2023things/exp1.csv,fur coat,2333,0.0004964717098375029
hebart2023things/exp1.csv,tie,2333,0.0004964717098375029
hebart2023things/exp1.csv,tractor,2332,0.0004962589058470024
hebart2023things/exp1.csv,hot-air balloon,2331,0.0004960461018565021
hebart2023things/exp1.csv,springboard,2331,0.0004960461018565021
hebart2023things/exp1.csv,quilt,2331,0.0004960461018565021
hebart2023things/exp1.csv,potholder,2331,0.0004960461018565021
hebart2023things/exp1.csv,turban,2330,0.0004958332978660016
hebart2023things/exp1.csv,bowtie,2329,0.0004956204938755012
hebart2023things/exp1.csv,tarp,2329,0.0004956204938755012
hebart2023things/exp1.csv,ladder,2328,0.0004954076898850007
hebart2023things/exp1.csv,saltshaker,2327,0.0004951948858945002
hebart2023things/exp1.csv,charcoal,2327,0.0004951948858945002
hebart2023things/exp1.csv,duct tape,2326,0.0004949820819039999
hebart2023things/exp1.csv,tapestry,2325,0.0004947692779134994
hebart2023things/exp1.csv,gondola,2325,0.0004947692779134994
hebart2023things/exp1.csv,roller coaster,2325,0.0004947692779134994
hebart2023things/exp1.csv,headband,2323,0.0004943436699324985
hebart2023things/exp1.csv,dustpan,2322,0.0004941308659419982
hebart2023things/exp1.csv,gauge,2322,0.0004941308659419982
hebart2023things/exp1.csv,block,2321,0.0004939180619514977
hebart2023things/exp1.csv,beachball,2320,0.0004937052579609973
hebart2023things/exp1.csv,shower,2320,0.0004937052579609973
hebart2023things/exp1.csv,sunroof,2319,0.0004934924539704968
hebart2023things/exp1.csv,clothesline,2319,0.0004934924539704968
hebart2023things/exp1.csv,goggles,2319,0.0004934924539704968
hebart2023things/exp1.csv,wreck,2318,0.0004932796499799964
hebart2023things/exp1.csv,stethoscope,2317,0.000493066845989496
hebart2023things/exp1.csv,carousel,2317,0.000493066845989496
hebart2023things/exp1.csv,sandpaper,2317,0.000493066845989496
hebart2023things/exp1.csv,boat,2316,0.0004928540419989956
hebart2023things/exp1.csv,antenna,2316,0.0004928540419989956
hebart2023things/exp1.csv,honeycomb,2315,0.0004926412380084951
hebart2023things/exp1.csv,desk,2315,0.0004926412380084951
hebart2023things/exp1.csv,airbag,2314,0.0004924284340179947
hebart2023things/exp1.csv,wetsuit,2313,0.0004922156300274943
hebart2023things/exp1.csv,yo-yo,2312,0.0004920028260369939
hebart2023things/exp1.csv,slot,2312,0.0004920028260369939
hebart2023things/exp1.csv,lamppost,2312,0.0004920028260369939
hebart2023things/exp1.csv,generator,2311,0.0004917900220464934
hebart2023things/exp1.csv,bookshelf,2311,0.0004917900220464934
hebart2023things/exp1.csv,wrapping paper,2310,0.000491577218055993
hebart2023things/exp1.csv,swab,2308,0.0004911516100749922
hebart2023things/exp1.csv,kilt,2306,0.0004907260020939912
hebart2023things/exp1.csv,forklift,2305,0.0004905131981034908
hebart2023things/exp1.csv,bulletproof vest,2305,0.0004905131981034908
hebart2023things/exp1.csv,retainer,2304,0.0004903003941129904
hebart2023things/exp1.csv,blowgun,2303,0.00049008759012249
hebart2023things/exp1.csv,insole,2300,0.0004894491781509887
hebart2023things/exp1.csv,phone,2299,0.0004892363741604883
hebart2023things/exp1.csv,crutch,2299,0.0004892363741604883
hebart2023things/exp1.csv,centerpiece,2298,0.0004890235701699878
hebart2023things/exp1.csv,tiara,2297,0.0004888107661794874
hebart2023things/exp1.csv,swing,2297,0.0004888107661794874
hebart2023things/exp1.csv,screw,2296,0.0004885979621889869
hebart2023things/exp1.csv,loveseat,2296,0.0004885979621889869
hebart2023things/exp1.csv,sink,2295,0.0004883851581984866
hebart2023things/exp1.csv,drawer,2293,0.00048795955021748566
hebart2023things/exp1.csv,payphone,2293,0.00048795955021748566
hebart2023things/exp1.csv,suitcase,2292,0.00048774674622698526
hebart2023things/exp1.csv,knot,2291,0.0004875339422364848
hebart2023things/exp1.csv,tape,2290,0.0004873211382459844
hebart2023things/exp1.csv,water heater,2289,0.00048710833425548395
hebart2023things/exp1.csv,headset,2289,0.00048710833425548395
hebart2023things/exp1.csv,microwave,2288,0.00048689553026498355
hebart2023things/exp1.csv,crowbar,2288,0.00048689553026498355
hebart2023things/exp1.csv,pencil sharpener,2287,0.0004866827262744831
hebart2023things/exp1.csv,jewel,2286,0.00048646992228398265
hebart2023things/exp1.csv,incense,2286,0.00048646992228398265
hebart2023things/exp1.csv,easter egg,2285,0.00048625711829348224
hebart2023things/exp1.csv,piggy bank,2285,0.00048625711829348224
hebart2023things/exp1.csv,hydrant,2285,0.00048625711829348224
hebart2023things/exp1.csv,bathrobe,2283,0.0004858315103124814
hebart2023things/exp1.csv,stroller,2282,0.00048561870632198094
hebart2023things/exp1.csv,air mattress,2282,0.00048561870632198094
hebart2023things/exp1.csv,dollhouse,2282,0.00048561870632198094
hebart2023things/exp1.csv,steamroller,2282,0.00048561870632198094
hebart2023things/exp1.csv,totem pole,2281,0.00048540590233148054
hebart2023things/exp1.csv,kite,2278,0.0004847674903599792
hebart2023things/exp1.csv,clasp,2277,0.0004845546863694788
hebart2023things/exp1.csv,throne,2277,0.0004845546863694788
hebart2023things/exp1.csv,sledgehammer,2276,0.00048434188237897837
hebart2023things/exp1.csv,anklet,2276,0.00048434188237897837
hebart2023things/exp1.csv,recliner,2275,0.0004841290783884779
hebart2023things/exp1.csv,sailboat,2274,0.0004839162743979775
hebart2023things/exp1.csv,nightstand,2274,0.0004839162743979775
hebart2023things/exp1.csv,dumbwaiter,2273,0.00048370347040747706
hebart2023things/exp1.csv,lamp,2272,0.00048349066641697666
hebart2023things/exp1.csv,blanket,2271,0.0004832778624264762
hebart2023things/exp1.csv,teabag,2271,0.0004832778624264762
hebart2023things/exp1.csv,comb,2271,0.0004832778624264762
hebart2023things/exp1.csv,perfume,2270,0.0004830650584359758
hebart2023things/exp1.csv,headlight,2269,0.00048285225444547535
hebart2023things/exp1.csv,knitting,2269,0.00048285225444547535
hebart2023things/exp1.csv,incubator,2268,0.00048263945045497495
hebart2023things/exp1.csv,chess piece,2268,0.00048263945045497495
hebart2023things/exp1.csv,lightbulb,2267,0.0004824266464644745
hebart2023things/exp1.csv,wineglass,2266,0.00048221384247397405
hebart2023things/exp1.csv,revolving door,2266,0.00048221384247397405
hebart2023things/exp1.csv,cage,2265,0.00048200103848347365
hebart2023things/exp1.csv,cinnamon,2265,0.00048200103848347365
hebart2023things/exp1.csv,noisemaker,2264,0.0004817882344929732
hebart2023things/exp1.csv,ring,2264,0.0004817882344929732
hebart2023things/exp1.csv,riser,2263,0.0004815754305024728
hebart2023things/exp1.csv,microphone,2263,0.0004815754305024728
hebart2023things/exp1.csv,bed,2263,0.0004815754305024728
hebart2023things/exp1.csv,stained glass,2262,0.00048136262651197234
hebart2023things/exp1.csv,bowling ball,2262,0.00048136262651197234
hebart2023things/exp1.csv,boot,2261,0.00048114982252147194
hebart2023things/exp1.csv,paper plate,2261,0.00048114982252147194
hebart2023things/exp1.csv,column,2260,0.0004809370185309715
hebart2023things/exp1.csv,scalpel,2259,0.0004807242145404711
hebart2023things/exp1.csv,lampshade,2258,0.00048051141054997063
hebart2023things/exp1.csv,satellite dish,2257,0.00048029860655947023
hebart2023things/exp1.csv,cart,2255,0.0004798729985784693
hebart2023things/exp1.csv,ship,2255,0.0004798729985784693
hebart2023things/exp1.csv,whip,2254,0.0004796601945879689
hebart2023things/exp1.csv,shelf,2254,0.0004796601945879689
hebart2023things/exp1.csv,muff,2254,0.0004796601945879689
hebart2023things/exp1.csv,velcro,2253,0.00047944739059746846
hebart2023things/exp1.csv,torpedo,2252,0.00047923458660696806
hebart2023things/exp1.csv,corset,2252,0.00047923458660696806
hebart2023things/exp1.csv,step stool,2252,0.00047923458660696806
hebart2023things/exp1.csv,engine,2251,0.0004790217826164676
hebart2023things/exp1.csv,phone booth,2251,0.0004790217826164676
hebart2023things/exp1.csv,coin,2250,0.0004788089786259672
hebart2023things/exp1.csv,cement mixer,2249,0.00047859617463546676
hebart2023things/exp1.csv,slide,2249,0.00047859617463546676
hebart2023things/exp1.csv,wine,2245,0.00047774495867346505
hebart2023things/exp1.csv,coffee table,2243,0.0004773193506924642
